tourney_id,tourney_name,draw_size,tourney_level,tourney_date,match_num,winner_name,winner_ioc,loser_name,loser_ioc,round
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,1,Dorothy Whitely,AUS,Judith Gohn,AUS,R64
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,2,Eva De Jong,NED,Kay Williams,AUS,R64
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,3,Kerry Ballard,AUS,Lorraine Robinson,AUS,R64
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,4,L Griffiths,AUS,Valerie Caulley,AUS,R64
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,5,Lita Sugiarto,INA,Sandra Hole,AUS,R64
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,6,Beryl Jenkins,AUS,Wendy Gilchrist,AUS,R64
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,7,Kathleen Harter,USA,Loris Butterfield,AUS,R64
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,8,Margaret Court,AUS,Kerry Harris,AUS,R64
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,9,Cynthia Doerner,AUS,Geri Shepard,USA,R64
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,10,Marilyn Tesch,AUS,Helen Sheedy,AUS,R64
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,11,Evonne Cawley,AUS,Ada Bakker,NED,R64
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,12,Gail Benedetti,FRA,Sheila Washbourne,AUS,R64
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,13,Lexie Kenny,AUS,S Stephen,AUS,R64
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,14,Lynne Nette,AUS,Lynette Mansfield,AUS,R64
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,15,Rosie Casals,USA,Carol Zeeman,AUS,R64
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,16,Judy Dalton,AUS,Janine Whyte,AUS,R64
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,17,Judith Salome,NED,Helen Oconnor,AUS,R64
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,18,Lany Kaligis,INA,Joan Johnson,USA,R64
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,19,Patricia Edwards,AUS,Heather Mckechnie,AUS,R64
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,20,Karen Krantzcke,AUS,Ann Jenkins,AUS,R64
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,21,Beverley Rae,AUS,Janet Young,AUS,R64
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,22,Kaye Dening,AUS,Caroline Cooper,AUS,R64
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,23,Mary Ann Beattie,USA,Kerry Wilkinson,AUS,R64
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,24,Kerry Reid,AUS,Alison Mckenzie,AUS,R64
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,25,Barbara Hawcroft,AUS,Sue Hastings,AUS,R64
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,26,Astrid Suurbeck,NED,Margaret Starr,AUS,R64
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,27,Elena Subirats,MEX,E Staples,AUS,R64
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,28,Lesley Hunt,AUS,Helen Cawley,AUS,R64
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,29,Yveline Boy,FRA,Janine Murdoch,AUS,R64
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,30,Helen Amos,AUS,Denise Brennan,AUS,R64
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,31,Lesley Bowrey,AUS,Dorothy Whitely,AUS,R32
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,32,Eva De Jong,NED,Kerry Ballard,AUS,R32
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,33,Lita Sugiarto,INA,L Griffiths,AUS,R32
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,34,Kathleen Harter,USA,Beryl Jenkins,AUS,R32
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,35,Margaret Court,AUS,Cynthia Doerner,AUS,R32
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,36,Evonne Cawley,AUS,Marilyn Tesch,AUS,R32
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,37,Gail Benedetti,FRA,Lexie Kenny,AUS,R32
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,38,Rosie Casals,USA,Lynne Nette,AUS,R32
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,39,Judy Dalton,AUS,Judith Salome,NED,R32
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,40,Lany Kaligis,INA,Patricia Edwards,AUS,R32
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,41,Karen Krantzcke,AUS,Beverley Rae,AUS,R32
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,42,Mary Ann Beattie,USA,Kaye Dening,AUS,R32
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,43,Kerry Reid,AUS,Barbara Hawcroft,AUS,R32
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,44,Astrid Suurbeck,NED,Elena Subirats,MEX,R32
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,45,Lesley Hunt,AUS,Yveline Boy,FRA,R32
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,46,Billie Jean King,USA,Helen Amos,AUS,R32
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,47,Lesley Bowrey,AUS,Eva De Jong,NED,R16
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,48,Kathleen Harter,USA,Lita Sugiarto,INA,R16
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,49,Margaret Court,AUS,Evonne Cawley,AUS,R16
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,50,Rosie Casals,USA,Gail Benedetti,FRA,R16
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,51,Judy Dalton,AUS,Lany Kaligis,INA,R16
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,52,Karen Krantzcke,AUS,Mary Ann Beattie,USA,R16
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,53,Astrid Suurbeck,NED,Kerry Reid,AUS,R16
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,54,Billie Jean King,USA,Lesley Hunt,AUS,R16
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,55,Lesley Bowrey,AUS,Kathleen Harter,USA,QF
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,56,Margaret Court,AUS,Rosie Casals,USA,QF
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,57,Judy Dalton,AUS,Karen Krantzcke,AUS,QF
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,58,Billie Jean King,USA,Astrid Suurbeck,NED,QF
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,59,Margaret Court,AUS,Lesley Bowrey,AUS,SF
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,60,Billie Jean King,USA,Judy Dalton,AUS,SF
1968-W-SL-AUS-01A-1968,Australian Open,62,G,1968-01-19,61,Billie Jean King,USA,Margaret Court,AUS,F
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,1,Francoise Durr,FRA,Mabel Vrancovich,ARG,R128
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,2,Carol Zeeman,AUS,Marianne Kindler,SUI,R128
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,3,Julie Heldman,USA,Patricia Montano,MEX,R128
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,4,Anne Marie Studer,SUI,Sally Holdsworth,GBR,R128
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,5,Gail Benedetti,FRA,Lubka Radkova,BUL,R128
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,6,Christiane Spinoza,FRA,Frances Maclennan,GBR,R128
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,7,Kora Schediwy,FRG,Marion Cristiani,FRA,R128
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,8,Anna Dmitrieva,URS,Raquel Giscafre,ARG,R128
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,9,Kerry Reid,AUS,Aline Nenot,FRA,R128
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,10,Birgitta Lindstrom,FIN,Kazuko Sawamatsu,JPN,R128
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,11,Laura Rossouw,RSA,Ulla Sandulf,SWE,R128
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,12,Helen Cawley,AUS,Johanne Venturino,FRA,R128
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,13,Annette Du Plooy,RSA,Junko Sawamatsu,JPN,R128
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,14,Odile De Roubin,FRA,Helen Young,AUS,R128
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,15,Ingrid Bentzer,SWE,Gillian Dove,RSA,R128
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,16,Roberta Beltrame,ITA,Ann Phillips Moore,AUS,R128
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,17,Judy Congdon,GBR,Faye Urban,CAN,R128
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,18,Nicole Niox Chateau,FRA,Eugenia Isopaitis,URS,R128
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,19,Ilse Buding,FRG,Monica Giorgi,ITA,R128
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,20,Galina Baksheeva,URS,Eva Lundquist,SWE,R128
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,21,Karen Krantzcke,AUS,Maylis Burel,FRA,R128
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,22,Olga Morozova,URS,Greta Delport,RSA,R128
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,23,Christina Sandberg,SWE,Suzanne Le Besnerais,FRA,R128
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,24,Nancy Richey,USA,Maria Cristina Borba Dias,BRA,R128
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,25,Chantal Langanay,FRA,Judith Gohn,AUS,R128
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,26,Kerry Harris,AUS,Carmen Mandarino,ESP,R128
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,27,Daniele Bouteleux,FRA,Judith Szorenyi,HUN,R128
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,28,Elena Subirats,MEX,Suzana Gesteira,BRA,R128
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,29,Maria Chakarova,BUL,Janine Lieffrig,RSA,R128
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,30,Janine Mauroy Toffier,FRA,Alenka Pipan,YUG,R128
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,31,Ingrid Palmieri,BEL,Eva Szabo,HUN,R128
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,32,Rosie Casals,USA,Maria Jose Aubet,ESP,R128
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,33,Ann Jones,GBR,Irene Fraisse,FRA,R64
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,34,Maryna Proctor,RSA,Irena Skulj,YUG,R64
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,35,Edda Buding,FRG,Esme Emanuel,RSA,R64
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,36,Fay Moore,AUS,Jitka Volavkova,TCH,R64
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,37,Vlasta Kodesova,CZE,Claudine Rouire,FRA,R64
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,38,Carol Ann Kalogeropoulos,GRE,Fiorella Bonicelli,URU,R64
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,39,Paola Palacios,COL,Lea Pericoli,ITA,R64
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,40,Rosy Darmon,FRA,Christina Lindstrom,FIN,R64
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,41,Francoise Durr,FRA,Carol Zeeman,AUS,R64
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,42,Julie Heldman,USA,Anne Marie Studer,SUI,R64
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,43,Gail Benedetti,FRA,Christiane Spinoza,FRA,R64
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,44,Anna Dmitrieva,URS,Kora Schediwy,FRG,R64
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,45,Kerry Reid,AUS,Birgitta Lindstrom,FIN,R64
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,46,Helen Cawley,AUS,Laura Rossouw,RSA,R64
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,47,Annette Du Plooy,RSA,Odile De Roubin,FRA,R64
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,48,Ingrid Bentzer,SWE,Roberta Beltrame,ITA,R64
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,49,Nicole Niox Chateau,FRA,Judy Congdon,GBR,R64
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,50,Galina Baksheeva,URS,Ilse Buding,FRG,R64
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,51,Karen Krantzcke,AUS,Olga Morozova,URS,R64
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,52,Nancy Richey,USA,Christina Sandberg,SWE,R64
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,53,Kerry Harris,AUS,Chantal Langanay,FRA,R64
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,54,Elena Subirats,MEX,Daniele Bouteleux,FRA,R64
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,55,Janine Mauroy Toffier,FRA,Maria Chakarova,BUL,R64
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,56,Rosie Casals,USA,Ingrid Palmieri,BEL,R64
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,57,Virginia Caceres,PER,Evelyne Terras,FRA,R64
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,58,Patricia Walkden,RSA,Martha Wolf Peterdy,FRA,R64
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,59,Michelle Rodriguez,CHI,Helen Amos,AUS,R64
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,60,Maria Bueno,BRA,Dionissia Asteri,GRE,R64
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,61,Francesca Gordigiani,ITA,Sandra Hole,AUS,R64
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,62,Lesley Hunt,AUS,Monique Di Maso,ITA,R64
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,63,Margarita De Zuleta,CHI,Yulia Berberian,BUL,R64
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,64,Billie Jean King,USA,Anne Marie Rouchon,FRA,R64
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,65,Ann Jones,GBR,Maryna Proctor,RSA,R32
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,66,Edda Buding,FRG,Fay Moore,AUS,R32
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,67,Vlasta Kodesova,CZE,Carol Ann Kalogeropoulos,GRE,R32
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,68,Rosy Darmon,FRA,Paola Palacios,COL,R32
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,69,Francoise Durr,FRA,Julie Heldman,USA,R32
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,70,Gail Benedetti,FRA,Anna Dmitrieva,URS,R32
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,71,Kerry Reid,AUS,Helen Cawley,AUS,R32
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,72,Annette Du Plooy,RSA,Ingrid Bentzer,SWE,R32
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,73,Galina Baksheeva,URS,Nicole Niox Chateau,FRA,R32
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,74,Nancy Richey,USA,Karen Krantzcke,AUS,R32
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,75,Elena Subirats,MEX,Kerry Harris,AUS,R32
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,76,Rosie Casals,USA,Janine Mauroy Toffier,FRA,R32
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,77,Patricia Walkden,RSA,Virginia Caceres,PER,R32
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,78,Maria Bueno,BRA,Michelle Rodriguez,CHI,R32
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,79,Lesley Hunt,AUS,Francesca Gordigiani,ITA,R32
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,80,Billie Jean King,USA,Margarita De Zuleta,CHI,R32
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,81,Ann Jones,GBR,Edda Buding,FRG,R16
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,82,Vlasta Kodesova,CZE,Rosy Darmon,FRA,R16
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,83,Gail Benedetti,FRA,Francoise Durr,FRA,R16
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,84,Annette Du Plooy,RSA,Kerry Reid,AUS,R16
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,85,Nancy Richey,USA,Galina Baksheeva,URS,R16
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,86,Elena Subirats,MEX,Rosie Casals,USA,R16
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,87,Maria Bueno,BRA,Patricia Walkden,RSA,R16
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,88,Billie Jean King,USA,Lesley Hunt,AUS,R16
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,89,Ann Jones,GBR,Vlasta Kodesova,CZE,QF
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,90,Annette Du Plooy,RSA,Gail Benedetti,FRA,QF
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,91,Nancy Richey,USA,Elena Subirats,MEX,QF
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,92,Billie Jean King,USA,Maria Bueno,BRA,QF
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,93,Ann Jones,GBR,Annette Du Plooy,RSA,SF
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,94,Nancy Richey,USA,Billie Jean King,USA,SF
1968-W-SL-FRA-01A-1968,French Open,96,G,1968-05-27,95,Nancy Richey,USA,Ann Jones,GBR,F
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,1,Ann Jones,GBR,Kathleen Harter,USA,R128
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,2,Jennifer Hoad,AUS,Lucia Bassi,ITA,R128
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,3,Esme Emanuel,RSA,Monica Giorgi,ITA,R128
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,4,Patricia Walkden,RSA,Rosy Darmon,FRA,R128
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,5,Helga Masthoff,FRG,Heather Segal,RSA,R128
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,6,Helen Cawley,AUS,Olga Morozova,URS,R128
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,7,Cecilia Martinez,USA,Elena Subirats,MEX,R128
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,8,Judy Congdon,GBR,Christiane Spinoza,FRA,R128
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,9,Christina Sandberg,SWE,Virginia Wade,GBR,R128
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,10,Marilyn Aschner,USA,Rita Lauder,GBR,R128
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,11,Corinne Molesworth,GBR,Mimi Wheeler,USA,R128
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,12,Patti Hogan,USA,Jean Drysdale,RSA,R128
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,13,Francoise Durr,FRA,Christiane Mercelis,BEL,R128
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,14,Janice Wainwright,GBR,Alice Tym,USA,R128
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,15,Pixie Lamm,USA,Lidy Venneboer,NED,R128
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,16,Kerry Reid,AUS,Kazuko Sawamatsu,JPN,R128
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,17,Karen Krantzcke,AUS,Kora Schediwy,FRG,R128
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,18,Rosie Casals,USA,Valerie Ziegenfuss,USA,R128
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,19,Frances Maclennan,GBR,Gail Benedetti,FRA,R128
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,20,Galina Baksheeva,URS,Ingrid Bentzer,SWE,R128
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,21,Faye Urban,CAN,Margaret Lee,GBR,R128
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,22,Julie Heldman,USA,Carmen Mandarino,ESP,R128
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,23,Carol Zeeman,AUS,Betty Pratt,USA,R128
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,24,Maria Bueno,BRA,Lea Pericoli,ITA,R128
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,25,Nadine Netter,USA,Ingrid Palmieri,BEL,R128
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,26,Heide Schildknecht,GER,Florence De La Courtie Billat,FRA,R128
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,27,Bernice Vukovich,RSA,Pauline Roberts,GBR,R128
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,28,Kristy Pigeon,USA,Monique Di Maso,ITA,R128
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,29,Astrid Suurbeck,NED,Lorna Greville Collins,GBR,R128
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,30,Winnie Wooldridge,GBR,Nell Truman,GBR,R128
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,31,Helen Amos,AUS,Wendy Hall,GBR,R128
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,32,Nancy Richey,USA,Maryna Proctor,RSA,R128
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,33,Billie Jean King,USA,Peaches Bartkowicz,USA,R64
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,34,Stephanie Defina,USA,Laura Rossouw,RSA,R64
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,35,Fay Moore,AUS,Lesley Hunt,AUS,R64
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,36,Marijke Schaar,NED,Christine Truman,GBR,R64
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,37,Lesley Bowrey,AUS,Eva Lundquist,SWE,R64
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,38,Helga Hosl,GER,Francesca Gordigiani,ITA,R64
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,39,Joyce Williams,GBR,Vlasta Kodesova,CZE,R64
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,40,Janine Lieffrig,RSA,Alex Cowie,GBR,R64
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,41,Ann Jones,GBR,Jennifer Hoad,AUS,R64
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,42,Patricia Walkden,RSA,Esme Emanuel,RSA,R64
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,43,Helen Cawley,AUS,Helga Masthoff,FRG,R64
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,44,Cecilia Martinez,USA,Judy Congdon,GBR,R64
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,45,Christina Sandberg,SWE,Marilyn Aschner,USA,R64
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,46,Patti Hogan,USA,Corinne Molesworth,GBR,R64
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,47,Francoise Durr,FRA,Janice Wainwright,GBR,R64
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,48,Kerry Reid,AUS,Pixie Lamm,USA,R64
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,49,Rosie Casals,USA,Karen Krantzcke,AUS,R64
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,50,Galina Baksheeva,URS,Frances Maclennan,GBR,R64
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,51,Julie Heldman,USA,Faye Urban,CAN,R64
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,52,Maria Bueno,BRA,Carol Zeeman,AUS,R64
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,53,Heide Schildknecht,GER,Nadine Netter,USA,R64
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,54,Kristy Pigeon,USA,Bernice Vukovich,RSA,R64
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,55,Winnie Wooldridge,GBR,Astrid Suurbeck,NED,R64
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,56,Nancy Richey,USA,Helen Amos,AUS,R64
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,57,Shirley Brasher,GBR,Raquel Giscafre,ARG,R64
1968-W-SL-GBR-01A-1968,Wimbledon,96,G,1968-06-24,58,Victoria Rogers,USA,Robin Lloyd,GBR,R64
